Title,Product URL,Price,Solder,Review,Review Number,Image URL,Crawl Time
Discount: A Novel,https://www.amazon.com/Discount-Novel-Casey-Gray-ebook/dp/B07QSRCHG1/ref=sr_1_174?keywords=Kindle+Store&qid=1706499622&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-174,$2.99,Casey Gray,4.0 out of 5 stars,15,https://m.media-amazon.com/images/I/71QxvHQ077L._AC_UY218_.jpg,2024-01-28 22:40:26
The Raven Song: A Novel (A Conspiracy of Magic Book 2),https://www.amazon.com/Raven-Song-Novel-Conspiracy-Magic-ebook/dp/B09NPQZBHM/ref=sr_1_175?keywords=Kindle+Store&qid=1706499622&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-175,$0.00,Luanne G. Smith,4.4 out of 5 stars,"5,629",https://m.media-amazon.com/images/I/81g9mOjajnL._AC_UY218_.jpg,2024-01-28 22:40:26
Tomorrow's First Light: Historical Christian Romance (Texas Promise Book 1),https://www.amazon.com/Tomorrows-First-Light-Historical-Christian-ebook/dp/B07KXTF7MX/ref=sr_1_176?keywords=Kindle+Store&qid=1706499622&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-176,$2.49,Naomi Rawlings,4.6 out of 5 stars,"1,250",https://m.media-amazon.com/images/I/91DajBQiZGL._AC_UY218_.jpg,2024-01-28 22:40:26
Ripper: The Secret Life of Walter Sickert,https://www.amazon.com/Ripper-Secret-Walter-Sickert-Kindle-ebook/dp/B01F733S30/ref=sr_1_177?keywords=Kindle+Store&qid=1706499622&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-177,$0.00,Patricia Cornwell,3.9 out of 5 stars,"3,457",https://m.media-amazon.com/images/I/81bvvQD0rML._AC_UY218_.jpg,2024-01-28 22:40:26
The Best of Friends,https://www.amazon.com/Best-Friends-Lucinda-Berry-ebook/dp/B07Y82N2M3/ref=sr_1_177?keywords=Kindle+Store&qid=1706499630&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-177,$0.00,Lucinda Berry,4.3 out of 5 stars,"41,449",https://m.media-amazon.com/images/I/91GvuaN2AJL._AC_UY218_.jpg,2024-01-28 22:40:35
Fear Thy Neighbor: A Riveting Novel of Suspense,https://www.amazon.com/Fear-Thy-Neighbor-Fern-Michaels-ebook/dp/B098KNSQWM/ref=sr_1_178?keywords=Kindle+Store&qid=1706499630&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-178,$0.00,Fern Michaels,4.2 out of 5 stars,"7,148",https://m.media-amazon.com/images/I/81w2RlSLLyL._AC_UY218_.jpg,2024-01-28 22:40:35
Seven Kinds of People You Find in Bookshops,https://www.amazon.com/Seven-Kinds-People-Find-Bookshops-ebook/dp/B086VRZ5QT/ref=sr_1_179?keywords=Kindle+Store&qid=1706499630&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-179,$0.00,Shaun Bythell,4.0 out of 5 stars,872,https://m.media-amazon.com/images/I/81NMqzlue5L._AC_UY218_.jpg,2024-01-28 22:40:35
A Night at the Tropicana: A Short Story,https://www.amazon.com/Night-Tropicana-Short-Story-ebook/dp/B0C2VY45TP/ref=sr_1_180?keywords=Kindle+Store&qid=1706499630&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-180,$0.00,Chanel Cleeton,4.3 out of 5 stars,"3,293",https://m.media-amazon.com/images/I/81bXFrMFZbL._AC_UY218_.jpg,2024-01-28 22:40:35
Noble Beginnings: A Thriller (Jack Noble Thrillers Book 1),https://www.amazon.com/Noble-Beginnings-Jack-Thriller-ebook/dp/B009K8RHNQ/ref=sr_1_181?keywords=Kindle+Store&qid=1706499630&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-181,$0.99,L.T. Ryan,4.0 out of 5 stars,"35,247",https://m.media-amazon.com/images/I/91pXKpUfGgL._AC_UY218_.jpg,2024-01-28 22:40:35
A Time to Change: Absolutely gripping and heartbreaking historical fiction (A Mandeville Mystery Book 1),https://www.amazon.com/Time-Change-Absolutely-heartbreaking-historical-ebook/dp/B0C7F78HJL/ref=sr_1_182?keywords=Kindle+Store&qid=1706499630&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-182,$0.00,Callie Langridge,4.6 out of 5 stars,"3,270",https://m.media-amazon.com/images/I/81zG+KwZxQL._AC_UY218_.jpg,2024-01-28 22:40:35
Those Fantastic Lives: and Other Strange Stories,https://www.amazon.com/Those-Fantastic-Lives-Strange-Stories-ebook/dp/B09GL5GFKZ/ref=sr_1_183?keywords=Kindle+Store&qid=1706499630&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-183,$1.99,Bradley Sides,5.0 out of 5 stars,8,https://m.media-amazon.com/images/I/71dTUQehX6L._AC_UY218_.jpg,2024-01-28 22:40:35
Grub Line Rider,https://www.amazon.com/Grub-Line-Rider-Louis-LAmour-ebook/dp/B001AQBJDK/ref=sr_1_184?keywords=Kindle+Store&qid=1706499630&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-184,$0.00,Louis L'Amour,4.3 out of 5 stars,"5,060",https://m.media-amazon.com/images/I/61dXmUKAjnL._AC_UY218_.jpg,2024-01-28 22:40:35
The Language of Flowers: A Novel,https://www.amazon.com/Language-Flowers-Novel-Vanessa-Diffenbaugh-ebook/dp/B004J4WLB4/ref=sr_1_185?keywords=Kindle+Store&qid=1706499630&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-185,$1.99,Vanessa Diffenbaugh,4.4 out of 5 stars,"17,101",https://m.media-amazon.com/images/I/918+SPpt-FL._AC_UY218_.jpg,2024-01-28 22:40:35
Babel: Or the Necessity of Violence: An Arcane History of the Oxford Translators' Revolution,https://www.amazon.com/Babel-Necessity-Violence-Translators-Revolution-ebook/dp/B09MD95S5V/ref=sr_1_186?keywords=Kindle+Store&qid=1706499630&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-186,$1.99,R. F. Kuang,4.3 out of 5 stars,"11,790",https://m.media-amazon.com/images/I/A1lv97-jJoL._AC_UY218_.jpg,2024-01-28 22:40:35
Cowboy Seeking Nanny (Cowboys of Moss Creek Book 1),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MTUxNjMyMzUwNDYyMDI4OjE3MDY0OTk2MzA6c3BfbXRmOjIwMDA1NDM5NTc4NDQyMTo6MDo6&url=%2FCowboy-Seeking-Nanny-Classifieds-Book-ebook%2Fdp%2FB08DM2SLCT%2Fref%3Dsr_1_187_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499630%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,Janice Whiteaker,4.5 out of 5 stars,"6,169",https://m.media-amazon.com/images/I/71UPQuR1BgL._AC_UY218_.jpg,2024-01-28 22:40:35
We Were Soldiers Once . . . and Young: Ia Drang—The Battle That Changed the War in Vietnam,https://www.amazon.com/Were-Soldiers-Once-Young-Drang-ebook/dp/B009S33I68/ref=sr_1_188?keywords=Kindle+Store&qid=1706499630&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-188,$3.99,Harold G. Moore,4.7 out of 5 stars,"5,497",https://m.media-amazon.com/images/I/91Ub-hw2eaL._AC_UY218_.jpg,2024-01-28 22:40:35
Evergreen Love: An Amish Christmas Wedding Story,https://www.amazon.com/Evergreen-Love-Amish-Christmas-Wedding-ebook/dp/B08ZMBSR2K/ref=sr_1_189?keywords=Kindle+Store&qid=1706499630&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-189,$0.99,HarperCollins Publishing,4.8 out of 5 stars,91,https://m.media-amazon.com/images/I/91MxyrCDNsL._AC_UY218_.jpg,2024-01-28 22:40:35
A Play for Revenge (A Starlight Cove Novel),https://www.amazon.com/Play-Revenge-Starlight-Cove-Novel-ebook/dp/B0BVRXYRNP/ref=sr_1_190?keywords=Kindle+Store&qid=1706499630&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-190,$0.00,Cynthia Ellingsen,4.4 out of 5 stars,508,https://m.media-amazon.com/images/I/81hyEfzt2CL._AC_UY218_.jpg,2024-01-28 22:40:35
Love at First: An Uplifting and Unforgettable Story of Love and Second Chances,https://www.amazon.com/Love-at-First-Kate-Clayborn-ebook/dp/B089SQQVQ2/ref=sr_1_191?keywords=Kindle+Store&qid=1706499630&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-191,$3.99,Kate Clayborn,4.3 out of 5 stars,"2,489",https://m.media-amazon.com/images/I/81PyuPyWmQL._AC_UY218_.jpg,2024-01-28 22:40:35
Domestication (Battle Mage Farmer Book 1),https://www.amazon.com/Domestication-Fantasy-LitRPG-Adventure-Battle-ebook/dp/B09T75GYN7/ref=sr_1_192?keywords=Kindle+Store&qid=1706499630&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-192,$0.00,Seth Ring,4.7 out of 5 stars,"7,607",https://m.media-amazon.com/images/I/91HlCHsH6IL._AC_UY218_.jpg,2024-01-28 22:40:35
Savage Satisfaction,https://www.amazon.com/Savage-Satisfaction-Shifters-Paranormal-Romantic-ebook/dp/B06ZY7SGBJ/ref=sr_1_193?keywords=Kindle+Store&qid=1706499630&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-193,$0.99,Lila Dubois,4.1 out of 5 stars,23,https://m.media-amazon.com/images/I/918AGVeWQTL._AC_UY218_.jpg,2024-01-28 22:40:35
Tangled Hearts,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4ODkxNjQ2NzI2NTYwMjg6MTcwNjQ5OTYzODpzcF9hdGZfbmV4dDoyMDAxNjcwNzAzNDIyOTg6OjA6Og&url=%2FTangled-Hearts-M-S-Parker-ebook%2Fdp%2FB0C51MHSKQ%2Fref%3Dsr_1_193_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499638%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,$0.00,M. S. Parker,4.4 out of 5 stars,798,https://m.media-amazon.com/images/I/81AzUo1z42L._AC_UY218_.jpg,2024-01-28 22:40:43
Catch of the Day (Gideon's Cove Book 1),https://www.amazon.com/Catch-Day-Gideons-Cove-Book-ebook/dp/B08JJ61TH8/ref=sr_1_194?keywords=Kindle+Store&qid=1706499638&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-194,$1.99,Kristan Higgins,4.4 out of 5 stars,"1,658",https://m.media-amazon.com/images/I/91es4H8ZwEL._AC_UY218_.jpg,2024-01-28 22:40:43
Suspect,https://www.amazon.com/Suspect-Scott-Turow-ebook/dp/B09SYZY2TM/ref=sr_1_195?keywords=Kindle+Store&qid=1706499638&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-195,$2.99,Scott Turow,4.1 out of 5 stars,"5,253",https://m.media-amazon.com/images/I/91MInPCNQtL._AC_UY218_.jpg,2024-01-28 22:40:43
Legacy: A Novel,https://www.amazon.com/Legacy-Novel-Nora-Roberts-ebook/dp/B08FGVFNP7/ref=sr_1_196?keywords=Kindle+Store&qid=1706499638&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-196,$2.99,Nora Roberts,4.6 out of 5 stars,"23,372",https://m.media-amazon.com/images/I/911DFVsxyzL._AC_UY218_.jpg,2024-01-28 22:40:43
Witches In the Weeds (Elemental Covens Book 1),https://www.amazon.com/Witches-Weeds-Paranormal-Romance-Elemental-ebook/dp/B0795B2VJQ/ref=sr_1_197?keywords=Kindle+Store&qid=1706499638&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-197,$1.99,Lila Dubois,4.4 out of 5 stars,43,https://m.media-amazon.com/images/I/81JSieCPHIL._AC_UY218_.jpg,2024-01-28 22:40:43
Leviathan Wakes (The Expanse Book 1),https://www.amazon.com/Leviathan-Wakes-Expanse-Book-1-ebook/dp/B0047Y171G/ref=sr_1_198?keywords=Kindle+Store&qid=1706499638&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-198,$2.99,James S. A. Corey,4.6 out of 5 stars,"50,106",https://m.media-amazon.com/images/I/91Pc5Y76MwL._AC_UY218_.jpg,2024-01-28 22:40:43
The Confidante: The Untold Story of the Woman Who Helped Win WWII and Shape Modern America,https://www.amazon.com/Confidante-Untold-Helped-Modern-America-ebook/dp/B0B359W5JD/ref=sr_1_199?keywords=Kindle+Store&qid=1706499638&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-199,$0.00,Christopher C. Gorham,4.6 out of 5 stars,460,https://m.media-amazon.com/images/I/719tk7uZYoL._AC_UY218_.jpg,2024-01-28 22:40:43
The Western Wind: A Novel,https://www.amazon.com/Western-Wind-Novel-Samantha-Harvey-ebook/dp/B07KGMK3WZ/ref=sr_1_200?keywords=Kindle+Store&qid=1706499638&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-200,$2.99,Samantha Harvey,3.7 out of 5 stars,858,https://m.media-amazon.com/images/I/810kxAi7gWL._AC_UY218_.jpg,2024-01-28 22:40:43
A Scattered Life,https://www.amazon.com/Scattered-Life-Karen-McQuestion-ebook/dp/B003EJDGBO/ref=sr_1_201?keywords=Kindle+Store&qid=1706499638&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-201,$0.00,Karen McQuestion,4.2 out of 5 stars,"6,567",https://m.media-amazon.com/images/I/51VrADUhCkL._AC_UY218_.jpg,2024-01-28 22:40:43
Three-Day Town (A Deborah Knott Mystery Book 17),https://www.amazon.com/Three-Day-Town-Deborah-Knott-Mystery-ebook/dp/B004QZ9PAQ/ref=sr_1_202?keywords=Kindle+Store&qid=1706499638&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-202,$1.99,Margaret Maron,4.3 out of 5 stars,491,https://m.media-amazon.com/images/I/81KV0PKekCL._AC_UY218_.jpg,2024-01-28 22:40:43
Cowboy Seeking Nanny (Cowboys of Moss Creek Book 1),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4ODkxNjQ2NzI2NTYwMjg6MTcwNjQ5OTYzODpzcF9tdGY6MjAwMDU0Mzk1Nzg0NDIxOjowOjo&url=%2FCowboy-Seeking-Nanny-Classifieds-Book-ebook%2Fdp%2FB08DM2SLCT%2Fref%3Dsr_1_203_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499638%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,Janice Whiteaker,4.5 out of 5 stars,"6,169",https://m.media-amazon.com/images/I/71UPQuR1BgL._AC_UY218_.jpg,2024-01-28 22:40:43
Picture You Dead: Roy Grace returns in this nerve-shattering case,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4ODkxNjQ2NzI2NTYwMjg6MTcwNjQ5OTYzODpzcF9tdGY6MjAwMDc1MzAwMDMzMjk4OjowOjo&url=%2FPicture-You-Dead-Grace-Book-ebook%2Fdp%2FB09FJZ6T84%2Fref%3Dsr_1_204_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499638%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$4.99,Peter James,4.3 out of 5 stars,"13,063",https://m.media-amazon.com/images/I/81sDvW7ZWhL._AC_UY218_.jpg,2024-01-28 22:40:43
Hideout at Whiskey Gulch (The Outriders Book 2),https://www.amazon.com/Hideout-Whiskey-Gulch-Outriders-Book-ebook/dp/B08CSRBK7S/ref=sr_1_205?keywords=Kindle+Store&qid=1706499638&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-205,$2.99,Elle James,4.6 out of 5 stars,921,https://m.media-amazon.com/images/I/81l2HwXi+1L._AC_UY218_.jpg,2024-01-28 22:40:43
Killer Story,https://www.amazon.com/Killer-Story-Matt-Witten-ebook/dp/B09X5ZDFBK/ref=sr_1_206?keywords=Kindle+Store&qid=1706499638&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-206,$1.99,Matt Witten,4.1 out of 5 stars,77,https://m.media-amazon.com/images/I/71jlwJrT8OL._AC_UY218_.jpg,2024-01-28 22:40:43
Suicide Med: A gripping psychological thriller,https://www.amazon.com/Suicide-Med-Prescription-Murder-Book-ebook/dp/B00LJKH7XI/ref=sr_1_207?keywords=Kindle+Store&qid=1706499638&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-207,$0.00,Freida McFadden,4.1 out of 5 stars,"16,998",https://m.media-amazon.com/images/I/91wRZY6mTnL._AC_UY218_.jpg,2024-01-28 22:40:43
Geekerella: A Fangirl Fairy Tale (Once Upon A Con Book 1),https://www.amazon.com/Geekerella-Fangirl-Fairy-Tale-Once-ebook/dp/B01HL12LCK/ref=sr_1_208?keywords=Kindle+Store&qid=1706499638&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-208,$1.99,Ashley Poston,4.3 out of 5 stars,"2,107",https://m.media-amazon.com/images/I/7151C1fw3iL._AC_UY218_.jpg,2024-01-28 22:40:43
Door to Door Quilts: Second Novel in the Door County Quilts Series,https://www.amazon.com/Door-Quilts-Second-Novel-County-ebook/dp/B096D79B74/ref=sr_1_209?keywords=Kindle+Store&qid=1706499638&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-209,$3.99,Ann Hazelwood,4.5 out of 5 stars,563,https://m.media-amazon.com/images/I/91UbPw8LVdL._AC_UY218_.jpg,2024-01-28 22:40:43
The Good Samaritan,https://www.amazon.com/Good-Samaritan-John-Marrs-ebook/dp/B0786JNS9X/ref=sr_1_210?keywords=Kindle+Store&qid=1706499638&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-210,$0.00,John Marrs,4.1 out of 5 stars,"33,624",https://m.media-amazon.com/images/I/91gLQOXxgxL._AC_UY218_.jpg,2024-01-28 22:40:43
Poison and Party Hats: New Year's Eve (Holidays are Murder),https://www.amazon.com/Poison-Party-Hats-Holidays-Murder-ebook/dp/B0BQSNCDYF/ref=sr_1_211?keywords=Kindle+Store&qid=1706499638&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-211,$0.00,Madelyn Scott,4.1 out of 5 stars,60,https://m.media-amazon.com/images/I/81WTUhrxTUL._AC_UY218_.jpg,2024-01-28 22:40:43
Sweet Tea B&B,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NTI1MjE0NDIzNTAyODoxNzA2NDk5NjQ5OnNwX2F0Zl9uZXh0OjIwMDEyNDk0Mjc0OTI5ODo6MDo6&url=%2FSweet-Tea-B-Rachel-Hanna-ebook%2Fdp%2FB082HFK8KB%2Fref%3Dsr_1_209_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499649%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,$2.99,Rachel Hanna,4.4 out of 5 stars,"7,130",https://m.media-amazon.com/images/I/81VyE4qiwxL._AC_UY218_.jpg,2024-01-28 22:40:54
Tangled Hearts,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NTI1MjE0NDIzNTAyODoxNzA2NDk5NjQ5OnNwX2F0Zl9uZXh0OjIwMDE2NjcxMzcyNjA5ODo6MDo6&url=%2FTangled-Hearts-M-S-Parker-ebook%2Fdp%2FB0C51MHSKQ%2Fref%3Dsr_1_210_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499649%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,$0.00,M. S. Parker,4.4 out of 5 stars,798,https://m.media-amazon.com/images/I/81AzUo1z42L._AC_UY218_.jpg,2024-01-28 22:40:54
Rise of the Mages (The Age of Ire Book 1),https://www.amazon.com/Rise-Mages-Age-Ire-Book-ebook/dp/B0927D32K5/ref=sr_1_211?keywords=Kindle+Store&qid=1706499649&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-211,$0.00,Scott Drakeford,4.1 out of 5 stars,85,https://m.media-amazon.com/images/I/81n-LRMvSXL._AC_UY218_.jpg,2024-01-28 22:40:54
"Appalachian Home Cooking: History, Culture, & Recipes",https://www.amazon.com/Appalachian-Home-Cooking-History-Culture-ebook/dp/B0078XFLEC/ref=sr_1_212?keywords=Kindle+Store&qid=1706499649&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-212,$2.99,Mark F. Sohn,4.5 out of 5 stars,44,https://m.media-amazon.com/images/I/81JG3ZIiwmS._AC_UY218_.jpg,2024-01-28 22:40:54
Into Enemy Waters: A World War II Story of the Demolition Divers Who Became the Navy SEALS,https://www.amazon.com/Into-Enemy-Waters-Demolition-Divers-ebook/dp/B09HYVRJ99/ref=sr_1_213?keywords=Kindle+Store&qid=1706499649&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-213,$3.99,Andrew Dubbins,4.7 out of 5 stars,128,https://m.media-amazon.com/images/I/91xQj1Hk1KL._AC_UY218_.jpg,2024-01-28 22:40:54
Out of the Ashes: A Novel,https://www.amazon.com/Out-Ashes-Novel-Kara-Thomas-ebook/dp/B0B3HS4VGQ/ref=sr_1_214?keywords=Kindle+Store&qid=1706499649&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-214,$0.00,Kara Thomas,4.0 out of 5 stars,"14,134",https://m.media-amazon.com/images/I/81oSN3ri7dL._AC_UY218_.jpg,2024-01-28 22:40:54
The Witches of Scotland: The Dream Dancers: Akashic Chronicles Book 1,https://www.amazon.com/Witches-Scotland-Dancers-Akashic-Chronicles-ebook/dp/B09XSGVGFX/ref=sr_1_215?keywords=Kindle+Store&qid=1706499649&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-215,$0.00,Steven P Aitchison,4.4 out of 5 stars,"2,543",https://m.media-amazon.com/images/I/818wuKaGtzL._AC_UY218_.jpg,2024-01-28 22:40:54
"The Black Count: Glory, Revolution, Betrayal, and the Real Count of Monte Cristo (Pulitzer Prize for Biography)",https://www.amazon.com/Black-Count-Revolution-Betrayal-Biography-ebook/dp/B007OLYPA4/ref=sr_1_216?keywords=Kindle+Store&qid=1706499649&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-216,$1.99,Tom Reiss,4.5 out of 5 stars,"2,413",https://m.media-amazon.com/images/I/915m7tuxcbL._AC_UY218_.jpg,2024-01-28 22:40:54
I Thought You Said This Would Work: A Novel,https://www.amazon.com/Thought-Said-This-Would-Work-ebook/dp/B08CMS48FT/ref=sr_1_217?keywords=Kindle+Store&qid=1706499649&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-217,$0.00,Ann Garvin,4.4 out of 5 stars,"21,881",https://m.media-amazon.com/images/I/91bNM0DrdBL._AC_UY218_.jpg,2024-01-28 22:40:54
"Shuk: From Market to Table, the Heart of Israeli Home Cooking",https://www.amazon.com/Shuk-Market-Table-Israeli-Cooking-ebook/dp/B07NMR7XFZ/ref=sr_1_218?keywords=Kindle+Store&qid=1706499649&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-218,$4.99,Einat Admony,4.7 out of 5 stars,362,https://m.media-amazon.com/images/I/91BUdGVW8+L._AC_UY218_.jpg,2024-01-28 22:40:54
The Secrets We Bury (The Undertaker's Daughter),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NTI1MjE0NDIzNTAyODoxNzA2NDk5NjQ5OnNwX210ZjozMDAwODM3MDcxMDk3MDI6OjA6Og&url=%2FSecrets-We-Bury-Undertakers-Daughter-ebook%2Fdp%2FB07FD8WBP7%2Fref%3Dsr_1_219_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499649%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-219-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$2.99,Debra Webb,4.4 out of 5 stars,"1,298",https://m.media-amazon.com/images/I/81QuKp8PcXL._AC_UY218_.jpg,2024-01-28 22:40:54
Cowboy Seeking Nanny (Cowboys of Moss Creek Book 1),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NTI1MjE0NDIzNTAyODoxNzA2NDk5NjQ5OnNwX210ZjoyMDAwNTQzOTU3ODQ0MjE6OjA6Og&url=%2FCowboy-Seeking-Nanny-Classifieds-Book-ebook%2Fdp%2FB08DM2SLCT%2Fref%3Dsr_1_220_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499649%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-220-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,Janice Whiteaker,4.5 out of 5 stars,"6,169",https://m.media-amazon.com/images/I/71UPQuR1BgL._AC_UY218_.jpg,2024-01-28 22:40:54
"The Rise of the G.I. Army, 1940–1941: The Forgotten Story of How America Forged a Powerful Army Before Pearl Harbor",https://www.amazon.com/Rise-G-I-Army-1940-1941-Forgotten-ebook/dp/B07R7BFQ68/ref=sr_1_221?keywords=Kindle+Store&qid=1706499649&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-221,$3.99,Paul Dickson,4.6 out of 5 stars,391,https://m.media-amazon.com/images/I/81SJZ8-X-TL._AC_UY218_.jpg,2024-01-28 22:40:54
THE AMBASSADOR'S WIFE (THE INSPECTOR SAMUEL TAY NOVELS Book 1),https://www.amazon.com/AMBASSADORS-WIFE-Inspector-Samuel-Novels-ebook/dp/B006E8ZYPI/ref=sr_1_222?keywords=Kindle+Store&qid=1706499649&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-222,$0.00,Jake Needham,4.2 out of 5 stars,"2,699",https://m.media-amazon.com/images/I/81n0xE6ACrL._AC_UY218_.jpg,2024-01-28 22:40:54
The Road Towards Home: A Novel,https://www.amazon.com/Road-Towards-Home-Novel-ebook/dp/B0BGT5BWL1/ref=sr_1_223?keywords=Kindle+Store&qid=1706499649&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-223,$0.00,Corinne Demas,4.1 out of 5 stars,"11,767",https://m.media-amazon.com/images/I/81kq6lz5piL._AC_UY218_.jpg,2024-01-28 22:40:54
